------------------------------------------------------------
 solve prev v1=-1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
        321.52303797,       84539279636100
       321.859711308,       82648910482600
       322.196384646,       80751607788600
       322.533057984,       78854305094500
       322.869731323,       76950052400300
       323.206404661,       75045799706200
       323.543077999,       73134580589600
       323.879751337,       71223361473000
       324.216424675,       69305159549600
       324.553098014,       67386957626200
       324.889771352,       65461756550300
        325.22644469,       63536555474300
       325.563118028,       61604338939600
       325.899791366,       59672122405000
       326.236464704,       57732874145600
       326.573138043,       55793625886200
       326.909811381,       53847329677100
       327.246484719,       51901033468100
       327.583158057,       49947673126300
       327.919831395,       47994312784600
       328.256504734,       46033872169600
       328.593178072,       44073431554700
        328.92985141,       42105894569400
       329.266524748,       40138357584100
       329.603198086,       38163708175700
       329.939871425,       36189058767200
       330.276544763,       34207280927700
       330.613218101,       32225503088200
       330.949891439,       30236580855600
       331.286564777,       28247658622900
       331.623238115,       26251576081700
       331.959911454,       24255493540400
       332.296584792,       22252234822400
        332.63325813,       20248976104500
       332.969931468,       18238525390000
       333.306604806,       16228074675500
       333.643278145,       14210416193600
       333.979951483,       12192757711800
       334.316624821,       10167875741700
       334.653298159,        8142993771630
       334.989971497,        6110872644660
       335.326644836,        4078751517680
       335.663318174,        2039375763800
       335.999991512,        9925.37789492

