------------------------------------------------------------
 solve prev v1=0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       321.186364632,      586070782058000
        321.52303797,      578257562090000
       321.859711308,      570444342123000
       322.196384646,      562274283770000
       322.533057984,      554104225418000
       322.869731323,      545559404076000
       323.206404661,      537014582735000
       323.543077999,      528075985437000
       323.879751337,      519137388139000
       324.216424675,      509784828572000
       324.553098014,      500432269005000
       324.889771352,      490644293885000
        325.22644469,      480856318766000
       325.563118028,      470610104461000
       325.899791366,      460363890156000
       326.236464704,      449635128267000
       326.573138043,      438906366377000
       326.909811381,      427669136796000
       327.246484719,      416431907215000
       327.583158057,      404658536924000
       327.919831395,      392885166633000
       328.256504734,      380546072216000
       328.593178072,      368206977800000
        328.92985141,      355270489304000
       329.266524748,      342334000808000
       329.603198086,      328766164133000
       329.939871425,      315198327458000
       330.276544763,      300962681998000
       330.613218101,      286727036537000
       330.949891439,      271784364109000
       331.286564777,      256841691681000
       331.623238115,      241149732075000
       331.959911454,      225457772469000
       332.296584792,      208970899967000
        332.63325813,      192484027465000
       332.969931468,      175152881553000
       333.306604806,      157821735640000
       333.643278145,      139592797657000
       333.979951483,      121363859673000
       334.316624821,      102178965356000
       334.653298159,       82994071039200
       334.989971497,       62789846425100
       335.326644836,       42585621811000
       335.663318174,       21292810910500
       335.999991512,        9925.37789492

