------------------------------------------------------------
 solve prev v1=-0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       321.186364632,      148767571469000
        321.52303797,      145625590183000
       321.859711308,      142483608898000
       322.196384646,      139319687633000
       322.533057984,      136155766368000
       322.869731323,      132969781218000
       323.206404661,      129783796067000
       323.543077999,      126575622917000
       323.879751337,      123367449768000
       324.216424675,      120136964310000
       324.553098014,      116906478853000
       324.889771352,      113653556591000
        325.22644469,      110400634329000
       325.563118028,      107125150588000
       325.899791366,      103849666847000
       326.236464704,      100551496786000
       326.573138043,       97253326725000
       326.909811381,       93932345344700
       327.246484719,       90611363964300
       327.583158057,       87267446118700
       327.919831395,       83923528273000
       328.256504734,       80556548679600
       328.593178072,       77189569086100
        328.92985141,       73799402336700
       329.266524748,       70409235587300
       329.603198086,       66995756159100
       329.939871425,       63582276730800
       330.276544763,       60145358997500
       330.613218101,       56708441264100
       330.949891439,       53247959507300
       331.286564777,       49787477750500
       331.623238115,       46303306171600
       331.959911454,       42819134592700
       332.296584792,       39311147324700
        332.63325813,       35803160056600
       332.969931468,       32271231176100
       333.306604806,       28739302295500
       333.643278145,       25183305835100
       333.979951483,       21627309374600
       334.316624821,       18047119335700
       334.653298159,       14466929296700
       334.989971497,       10862419664600
       335.326644836,        7257910032450
       335.663318174,        3628955021190
       335.999991512,        9925.37789492

