------------------------------------------------------------
 solve prev v1=0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Total Current (A)
       298.965924311,        32.7434474018
       299.302597649,        32.7434474018
       299.639270988,        32.7434474018
       299.975944326,        32.7434474018
       300.312617664,        32.7434474018
       300.649291002,        32.7434474018
        300.98596434,        32.7434474018
       301.322637679,        32.7434474018
       301.659311017,        32.7434474018
       301.995984355,        32.7434474018
       302.332657693,        32.7434474018
       302.669331031,        32.7434474018
       303.006004369,        32.7434474018
       303.342677708,        32.7434474018
       303.679351046,        32.7434474018
       304.016024384,        32.7434474018
       304.352697722,        32.7434474018
        304.68937106,        32.7434474018
       305.026044399,        32.7434474018
       305.362717737,        32.7434474018
       305.699391075,        32.7434474018
       306.036064413,        32.7434474018
       306.372737751,        32.7434474018
        306.70941109,        32.7434474018
       307.046084428,        32.7434474018
       307.382757766,        32.7434474018
       307.719431104,        32.7434474018
       308.056104442,        32.7434474018
        308.39277778,        32.7434474018
       308.729451119,        32.7434474018
       309.066124457,        32.7434474018
       309.402797795,        32.7434474018
       309.739471133,        32.7434474018
       310.076144471,        32.7434474018
        310.41281781,        32.7434474018
       310.749491148,        32.7434474018
       311.086164486,        32.7434474018
       311.422837824,        32.7434474018
       311.759511162,        32.7434474018
       312.096184501,        32.7434474018
       312.432857839,        32.7434474018
       312.769531177,        32.7434474018
       313.106204515,        32.7434474018
       313.442877853,        32.7434474018
       313.779551191,        32.7434474018
        314.11622453,        32.7434474018
       314.452897868,        32.7434474018
       314.789571206,        32.7434474018
       315.126244544,        32.7434474018
       315.462917882,        32.7434474018
       315.799591221,        32.7434474018
       316.136264559,        32.7434474018
       316.472937897,        32.7434474018
       316.809611235,        32.7434474018
       317.146284573,        32.7434474018
       317.482957912,        32.7434474018
        317.81963125,        32.7434474018
       318.156304588,        32.7434474018
       318.492977926,        32.7434474018
       318.829651264,        32.7434474018
       319.166324603,        32.7434474018
       319.502997941,        32.7434474018
       319.839671279,        32.7434474018
       320.176344617,        32.7434474018
       320.513017955,        32.7434474018
       320.849691293,        32.7434474018
       321.186364632,        32.7434474018
        321.52303797,        32.7434474018
       321.859711308,        32.7434474018
       322.196384646,        32.7434474018
       322.533057984,        32.7434474018
       322.869731323,        32.7434474018
       323.206404661,        32.7434474018
       323.543077999,        32.7434474018
       323.879751337,        32.7434474018
       324.216424675,        32.7434474018
       324.553098014,        32.7434474018
       324.889771352,        32.7434474018
        325.22644469,        32.7434474018
       325.563118028,        32.7434474018
       325.899791366,        32.7434474018
       326.236464704,        32.7434474018
       326.573138043,        32.7434474018
       326.909811381,        32.7434474018
       327.246484719,        32.7434474018
       327.583158057,        32.7434474018
       327.919831395,        32.7434474018
       328.256504734,        32.7434474018
       328.593178072,        32.7434474018
        328.92985141,        32.7434474018
       329.266524748,        32.7434474018
       329.603198086,        32.7434474018
       329.939871425,        32.7434474018
       330.276544763,        32.7434474018
       330.613218101,        32.7434474018
       330.949891439,        32.7434474018
       331.286564777,        32.7434474018
       331.623238115,        32.7434474018
       331.959911454,        32.7434474018
       332.296584792,        32.7434474018
        332.63325813,        32.7434474018
       332.969931468,        32.7434474018
       333.306604806,        32.7434474018
       333.643278145,        32.7434474018
       333.979951483,        32.7434474018
       334.316624821,        32.7434474018
       334.653298159,        32.7434474018
       334.989971497,        32.7434474018
       335.326644836,        32.7434474018
       335.663318174,        32.7434474018
       335.999991512,        32.7434474018

