------------------------------------------------------------
 solve prev v1=-1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       245.434863539,    1.04315490451e+16
       245.771536877,    1.04303317754e+16
       246.108210216,    1.04291095118e+16
       246.444883554,    1.04278872482e+16
       246.781556892,     1.0426659974e+16
        247.11823023,    1.04254326998e+16
       247.454903568,    1.04242003982e+16
       247.791576907,    1.04229680966e+16
       248.128250245,    1.04217307509e+16
       248.464923583,    1.04204934051e+16
       248.801596921,    1.04192509983e+16
       249.138270259,    1.04180085915e+16
       249.474943598,    1.04167611069e+16
       249.811616936,    1.04155136223e+16
       250.148290274,     1.0414261043e+16
       250.484963612,    1.04130084637e+16
        250.82163695,    1.04117507729e+16
       251.158310288,     1.0410493082e+16
       251.494983627,    1.04092302626e+16
       251.831656965,    1.04079674433e+16
       252.168330303,    1.04066994785e+16
       252.505003641,    1.04054315138e+16
       252.841676979,    1.04041583867e+16
       253.178350318,    1.04028852596e+16
       253.515023656,    1.04016069532e+16
       253.851696994,    1.04003286468e+16
       254.188370332,    1.03990451442e+16
        254.52504367,    1.03977616415e+16
       254.861717009,    1.03964729256e+16
       255.198390347,    1.03951842097e+16
       255.535063685,    1.03938902634e+16
       255.871737023,    1.03925963172e+16
       256.208410361,    1.03912971236e+16
       256.545083699,    1.03899979301e+16
       256.881757038,    1.03886934721e+16
       257.218430376,    1.03873890142e+16
       257.555103714,    1.03860792748e+16
       257.891777052,    1.03847695354e+16
        258.22845039,    1.03834544974e+16
       258.565123729,    1.03821394595e+16
       258.901797067,    1.03808191059e+16
       259.238470405,    1.03794987523e+16
       259.575143743,    1.03781730659e+16
       259.911817081,    1.03768473795e+16
        260.24849042,    1.03755163432e+16
       260.585163758,     1.0374185307e+16
       260.921837096,    1.03728489036e+16
       261.258510434,    1.03715125002e+16
       261.595183772,    1.03701707126e+16
        261.93185711,     1.0368828925e+16
       262.268530449,     1.0367481736e+16
       262.605203787,     1.0366134547e+16
       262.941877125,    1.03647819393e+16
       263.278550463,    1.03634293317e+16
       263.615223801,    1.03620712882e+16
        263.95189714,    1.03607132447e+16
       264.288570478,    1.03593497481e+16
       264.625243816,    1.03579862516e+16
       264.961917154,    1.03566172847e+16
       265.298590492,    1.03552483178e+16
       265.635263831,    1.03538738634e+16
       265.971937169,    1.03524994089e+16
       266.308610507,    1.03511194497e+16
       266.645283845,    1.03497394904e+16
       266.981957183,     1.0348354009e+16
       267.318630522,    1.03469685276e+16
        267.65530386,    1.03455775068e+16
       267.991977198,     1.0344186486e+16
       268.328650536,    1.03427899085e+16
       268.665323874,     1.0341393331e+16
       269.001997212,    1.03399911795e+16
       269.338670551,     1.0338589028e+16
       269.675343889,    1.03371812851e+16
       270.012017227,    1.03357735422e+16
       270.348690565,    1.03343601906e+16
       270.685363903,    1.03329468391e+16
       271.022037242,    1.03315278615e+16
        271.35871058,    1.03301088839e+16
       271.695383918,    1.03286842629e+16
       272.032057256,    1.03272596419e+16
       272.368730594,    1.03258293602e+16
       272.705403933,    1.03243990785e+16
       273.042077271,    1.03229631186e+16
       273.378750609,    1.03215271588e+16
       273.715423947,    1.03200855034e+16
       274.052097285,    1.03186438481e+16
       274.388770623,    1.03171964798e+16
       274.725443962,    1.03157491116e+16
         275.0621173,    1.03142960131e+16
       275.398790638,    1.03128429145e+16
       275.735463976,    1.03113840683e+16
       276.072137314,    1.03099252221e+16
       276.408810653,    1.03084606108e+16
       276.745483991,    1.03069959995e+16
       277.082157329,    1.03055256057e+16
       277.418830667,    1.03040552119e+16
       277.755504005,    1.03025790182e+16
       278.092177344,    1.03011028244e+16
       278.428850682,    1.02996208133e+16
        278.76552402,    1.02981388023e+16
       279.102197358,    1.02966509564e+16
       279.438870696,    1.02951631106e+16
       279.775544034,    1.02936694125e+16
       280.112217373,    1.02921757144e+16
       280.448890711,    1.02906761467e+16
       280.785564049,     1.0289176579e+16
       281.122237387,    1.02876711243e+16
       281.458910725,    1.02861656695e+16
       281.795584064,    1.02846543102e+16
       282.132257402,    1.02831429509e+16
        282.46893074,    1.02816256696e+16
       282.805604078,    1.02801083884e+16
       283.142277416,    1.02785851677e+16
       283.478950755,    1.02770619471e+16
       283.815624093,    1.02755327696e+16
       284.152297431,    1.02740035921e+16
       284.488970769,    1.02724684403e+16
       284.825644107,    1.02709332885e+16
       285.162317445,     1.0269392145e+16
       285.498990784,    1.02678510015e+16
       285.835664122,    1.02663038488e+16
        286.17233746,    1.02647566962e+16
       286.509010798,    1.02632035169e+16
       286.845684136,    1.02616503376e+16
       287.182357475,    1.02600911142e+16
       287.519030813,    1.02585318909e+16
       287.855704151,     1.0256966606e+16
       288.192377489,    1.02554013212e+16
       288.529050827,    1.02538299574e+16
       288.865724166,    1.02522585937e+16
       289.202397504,    1.02506811335e+16
       289.539070842,    1.02491036734e+16
        289.87574418,    1.02475200995e+16
       290.212417518,    1.02459365256e+16
       290.549090857,    1.02443468206e+16
       290.885764195,    1.02427571155e+16
       291.222437533,    1.02411612618e+16
       291.559110871,     1.0239565408e+16
       291.895784209,    1.02379633883e+16
       292.232457547,    1.02363613686e+16
       292.569130886,    1.02347531654e+16
       292.905804224,    1.02331449622e+16
       293.242477562,    1.02315305582e+16
         293.5791509,    1.02299161542e+16
       293.915824238,     1.0228295532e+16
       294.252497577,    1.02266749098e+16
       294.589170915,     1.0225048052e+16
       294.925844253,    1.02234211942e+16
       295.262517591,    1.02217880834e+16
       295.599190929,    1.02201549726e+16
       295.935864268,    1.02185155915e+16
       296.272537606,    1.02168762103e+16
       296.609210944,    1.02152305415e+16
       296.945884282,    1.02135848727e+16
        297.28255762,    1.02119328988e+16
       297.619230958,     1.0210280925e+16
       297.955904297,    1.02086226288e+16
       298.292577635,    1.02069643325e+16
       298.629250973,    1.02052996966e+16
       298.965924311,    1.02036350607e+16
       299.302597649,    1.02019640678e+16
       299.639270988,    1.02002930749e+16
       299.975944326,    1.01986157077e+16
       300.312617664,    1.01969383405e+16
       300.649291002,    1.01952545817e+16
        300.98596434,     1.0193570823e+16
       301.322637679,    1.01918806553e+16
       301.659311017,    1.01901904877e+16
       301.995984355,     1.0188493894e+16
       302.332657693,    1.01867973003e+16
       302.669331031,    1.01850942633e+16
       303.006004369,    1.01833912262e+16
       303.342677708,    1.01816817286e+16
       303.679351046,     1.0179972231e+16
       304.016024384,    1.01782562557e+16
       304.352697722,    1.01765402803e+16
        304.68937106,      1.017481781e+16
       305.026044399,    1.01730953397e+16
       305.362717737,    1.01713663572e+16
       305.699391075,    1.01696373748e+16
       306.036064413,    1.01679018631e+16
       306.372737751,    1.01661663514e+16
        306.70941109,    1.01644242933e+16
       307.046084428,    1.01626822352e+16
       307.382757766,    1.01609336136e+16
       307.719431104,     1.0159184992e+16
       308.056104442,    1.01574297898e+16
        308.39277778,    1.01556745875e+16
       308.729451119,    1.01539127876e+16
       309.066124457,    1.01521509877e+16
       309.402797795,    1.01503825731e+16
       309.739471133,    1.01486141585e+16
       310.076144471,    1.01468391122e+16
        310.41281781,    1.01450640658e+16
       310.749491148,    1.01432823707e+16
       311.086164486,    1.01415006756e+16
       311.422837824,    1.01397123147e+16
       311.759511162,    1.01379239539e+16
       312.096184501,    1.01361289103e+16
       312.432857839,    1.01343338668e+16
       312.769531177,    1.01325321237e+16
       313.106204515,    1.01307303806e+16
       313.442877853,    1.01289219209e+16
       313.779551191,    1.01271134613e+16
        314.11622453,    1.01252982682e+16
       314.452897868,    1.01234830752e+16
       314.789571206,     1.0121661132e+16
       315.126244544,    1.01198391887e+16
       315.462917882,    1.01180104784e+16
       315.799591221,    1.01161817681e+16
       316.136264559,    1.01143462739e+16
       316.472937897,    1.01125107798e+16
       316.809611235,     1.0110668485e+16
       317.146284573,    1.01088261903e+16
       317.482957912,    1.01069770782e+16
        317.81963125,    1.01051279661e+16
       318.156304588,      1.010327202e+16
       318.492977926,    1.01014160739e+16
       318.829651264,    1.00995532771e+16
       319.166324603,    1.00976904803e+16
       319.502997941,    1.00958208161e+16
       319.839671279,     1.0093951152e+16
       320.176344617,    1.00920746039e+16
       320.513017955,    1.00901980558e+16
       320.849691293,    1.00883146073e+16
       321.186364632,    1.00864311587e+16
        321.52303797,    1.00845407931e+16
       321.859711308,    1.00826504275e+16
       322.196384646,    1.00807531284e+16
       322.533057984,    1.00788558293e+16
       322.869731323,    1.00769515802e+16
       323.206404661,    1.00750473311e+16
       323.543077999,    1.00731361156e+16
       323.879751337,    1.00712249001e+16
       324.216424675,    1.00693067018e+16
       324.553098014,    1.00673885035e+16
       324.889771352,     1.0065463306e+16
        325.22644469,    1.00635381086e+16
       325.563118028,    1.00616058957e+16
       325.899791366,    1.00596736829e+16
       326.236464704,    1.00577344383e+16
       326.573138043,    1.00557951937e+16
       326.909811381,    1.00538489012e+16
       327.246484719,    1.00519026087e+16
       327.583158057,     1.0049949252e+16
       327.919831395,    1.00479958954e+16
       328.256504734,    1.00460354585e+16
       328.593178072,    1.00440750216e+16
        328.92985141,    1.00421074884e+16
       329.266524748,    1.00401399551e+16
       329.603198086,    1.00381653095e+16
       329.939871425,    1.00361906638e+16
       330.276544763,    1.00342088898e+16
       330.613218101,    1.00322271157e+16
       330.949891439,    1.00302381973e+16
       331.286564777,    1.00282492789e+16
       331.623238115,    1.00262532001e+16
       331.959911454,    1.00242571214e+16
       332.296584792,    1.00222538665e+16
        332.63325813,    1.00202506116e+16
       332.969931468,    1.00182401648e+16
       333.306604806,    1.00162297179e+16
       333.643278145,    1.00142120633e+16
       333.979951483,    1.00121944087e+16
       334.316624821,    1.00101695306e+16
       334.653298159,    1.00081446525e+16
       334.989971497,    1.00061125323e+16
       335.326644836,    1.00040804121e+16
       335.663318174,    1.00020402061e+16
       335.999991512,                1e+16

