------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       236.344683408,    1.09117332699e+16
       236.681356746,    1.09111471261e+16
       237.018030085,    1.09105609823e+16
       237.354703423,    1.09099636721e+16
       237.691376761,     1.0909366362e+16
       238.028050099,     1.0908757692e+16
       238.364723437,    1.09081490221e+16
       238.701396776,    1.09075287952e+16
       239.038070114,    1.09069085683e+16
       239.374743452,    1.09062765834e+16
        239.71141679,    1.09056445984e+16
       240.048090128,    1.09050006504e+16
       240.384763466,    1.09043567025e+16
       240.721436805,    1.09037005826e+16
       241.058110143,    1.09030444627e+16
       241.394783481,    1.09023759579e+16
       241.731456819,    1.09017074531e+16
       242.068130157,    1.09010263464e+16
       242.404803496,    1.09003452396e+16
       242.741476834,    1.08996513096e+16
       243.078150172,    1.08989573795e+16
        243.41482351,    1.08982504007e+16
       243.751496848,    1.08975434219e+16
       244.088170187,    1.08968231643e+16
       244.424843525,    1.08961029068e+16
       244.761516863,    1.08953691362e+16
       245.098190201,    1.08946353657e+16
       245.434863539,    1.08938878432e+16
       245.771536877,    1.08931403207e+16
       246.108210216,    1.08923788029e+16
       246.444883554,    1.08916172851e+16
       246.781556892,    1.08908415239e+16
        247.11823023,    1.08900657626e+16
       247.454903568,     1.0889275505e+16
       247.791576907,    1.08884852473e+16
       248.128250245,    1.08876802356e+16
       248.464923583,    1.08868752238e+16
       248.801596921,    1.08860551952e+16
       249.138270259,    1.08852351666e+16
       249.474943598,    1.08843998533e+16
