------------------------------------------------------------
 solve prev v1=1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       290.549090857,      832339655506000
       290.885764195,      832408470563000
       291.222437533,      832457249101000
       291.559110871,      832506027639000
       291.895784209,      832533458133000
       292.232457547,      832560888626000
       292.569130886,      832565565400000
       292.905804224,      832570242174000
       293.242477562,      832550658617000
         293.5791509,      832531075061000
       293.915824238,      832485616340000
       294.252497577,      832440157619000
       294.589170915,      832367092855000
       294.925844253,      832294028091000
       295.262517591,      832191501955000
       295.599190929,      832088975818000
       295.935864268,      831954999500000
       296.272537606,      831821023182000
       296.609210944,      831653464689000
       296.945884282,      831485906196000
        297.28255762,      831282479917000
       297.619230958,      831079053638000
       297.955904297,      830837309130000
       298.292577635,      830595564622000
       298.629250973,      830312874540000
       298.965924311,      830030184459000
       299.302597649,      829703731576000
       299.639270988,      829377278693000
       299.975944326,      829004041922000
       300.312617664,      828630805150000
       300.649291002,      828207544494000
        300.98596434,      827784283838000
       301.322637679,      827307524180000
       301.659311017,      826830764522000
       301.995984355,      826296778150000
       302.332657693,      825762791778000
       302.669331031,      825167579544000
       303.006004369,      824572367311000
       303.342677708,      823911638308000
       303.679351046,      823250909304000
       304.016024384,      822520058922000
       304.352697722,      821789208539000
        304.68937106,      820983294771000
       305.026044399,      820177381003000
       305.362717737,      819291098839000
       305.699391075,      818404816674000
       306.036064413,      817432470406000
       306.372737751,      816460124137000
        306.70941109,      815395597393000
       307.046084428,      814331070648000
       307.382757766,      813167793937000
       307.719431104,      812004517225000
       308.056104442,      810735432760000
        308.39277778,      809466348296000
       308.729451119,      808083871844000
       309.066124457,      806701395391000
       309.402797795,      805197374837000
       309.739471133,      803693354282000
       310.076144471,      802059024609000
        310.41281781,      800424694936000
       310.749491148,      798650629248000
       311.086164486,      796876563559000
       311.422837824,      794952619732000
       311.759511162,      793028675904000
       312.096184501,      790943938427000
       312.432857839,      788859200949000
       312.769531177,      786601917426000
       313.106204515,      784344633904000
       313.442877853,      781902145651000
       313.779551191,      779459657398000
        314.11622453,      776818323464000
       314.452897868,      774176989529000
       314.789571206,      771322103405000
       315.126244544,      768467217281000
       315.462917882,      765382915460000
       315.799591221,      762298613639000
       316.136264559,      758967775034000
       316.472937897,      755636936429000
       316.809611235,      752041071571000
