------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       78.4448877979,    1.10914372878e+16
       78.7815611361,    1.10914372878e+16
       79.1182344743,    1.10914372878e+16
       79.4549078124,    1.10914372878e+16
       79.7915811506,    1.10914372878e+16
       80.1282544888,    1.10914372878e+16
        80.464927827,    1.10914372878e+16
       80.8016011652,    1.10914372878e+16
       81.1382745034,    1.10914372878e+16
       81.4749478416,    1.10914372878e+16
       81.8116211798,    1.10914372878e+16
       82.1482945179,    1.10914372878e+16
       82.4849678561,    1.10914372878e+16
       82.8216411943,    1.10914372878e+16
       83.1583145325,    1.10914372878e+16
       83.4949878707,    1.10914372878e+16
       83.8316612089,    1.10914372878e+16
       84.1683345471,    1.10914372878e+16
       84.5050078853,    1.10914372878e+16
       84.8416812235,    1.10914372878e+16
       85.1783545616,    1.10914372878e+16
       85.5150278998,    1.10914372878e+16
        85.851701238,    1.10914372878e+16
       86.1883745762,    1.10914372878e+16
       86.5250479144,    1.10914372878e+16
       86.8617212526,    1.10914372878e+16
       87.1983945908,    1.10914372878e+16
        87.535067929,    1.10914372878e+16
       87.8717412671,    1.10914372878e+16
       88.2084146053,    1.10914372878e+16
       88.5450879435,    1.10914372878e+16
       88.8817612817,    1.10914372878e+16
       89.2184346199,    1.10914372878e+16
       89.5551079581,    1.10914372878e+16
       89.8917812963,    1.10914372878e+16
       90.2284546345,    1.10914372878e+16
       90.5651279727,    1.10914372878e+16
       90.9018013108,    1.10914372878e+16
        91.238474649,    1.10914372878e+16
       91.5751479872,    1.10914372878e+16
       91.9118213254,    1.10914372878e+16
       92.2484946636,    1.10914372878e+16
       92.5851680018,    1.10914372878e+16
         92.92184134,    1.10914372878e+16
       93.2585146782,    1.10914372878e+16
       93.5951880163,    1.10914372878e+16
       93.9318613545,    1.10914372878e+16
       94.2685346927,    1.10914372878e+16
       94.6052080309,    1.10914372878e+16
       94.9418813691,    1.10914372878e+16
       95.2785547073,    1.10914372878e+16
       95.6152280455,    1.10914372878e+16
       95.9519013837,    1.10914372878e+16
       96.2885747219,    1.10914372878e+16
         96.62524806,    1.10914372878e+16
       96.9619213982,    1.10914372878e+16
       97.2985947364,    1.10914372878e+16
       97.6352680746,    1.10914372878e+16
       97.9719414128,    1.10914372878e+16
        98.308614751,    1.10914372878e+16
       98.6452880892,    1.10914372878e+16
       98.9819614274,    1.10914372878e+16
       99.3186347655,    1.10914372878e+16
       99.6553081037,    1.10914372878e+16
       99.9919814419,    1.10914372878e+16
        100.32865478,    1.10914372878e+16
       100.665328118,    1.10914372878e+16
       101.002001456,    1.10914372878e+16
       101.338674795,    1.10914372878e+16
       101.675348133,    1.10914372878e+16
       102.012021471,    1.10914372878e+16
       102.348694809,    1.10914372878e+16
       102.685368147,    1.10914372878e+16
       103.022041486,    1.10914372878e+16
       103.358714824,    1.10914372878e+16
       103.695388162,    1.10914372878e+16
         104.0320615,    1.10914372878e+16
       104.368734838,    1.10914372878e+16
       104.705408177,    1.10914372878e+16
       105.042081515,    1.10914372878e+16
       105.378754853,    1.10914372878e+16
       105.715428191,    1.10914372878e+16
       106.052101529,    1.10914372878e+16
       106.388774868,    1.10914372878e+16
       106.725448206,    1.10914372878e+16
       107.062121544,    1.10914372878e+16
       107.398794882,    1.10914372878e+16
        107.73546822,    1.10914372878e+16
       108.072141558,    1.10914372878e+16
       108.408814897,    1.10914372878e+16
       108.745488235,    1.10914372878e+16
       109.082161573,    1.10914372878e+16
       109.418834911,    1.10914372878e+16
       109.755508249,    1.10914372878e+16
       110.092181588,    1.10914372878e+16
       110.428854926,    1.10914372878e+16
       110.765528264,    1.10914372878e+16
       111.102201602,    1.10914372878e+16
        111.43887494,    1.10914372878e+16
       111.775548279,    1.10914372878e+16
       112.112221617,    1.10914372878e+16
       112.448894955,    1.10914372878e+16
       112.785568293,    1.10914372878e+16
       113.122241631,    1.10914372878e+16
       113.458914969,    1.10914372878e+16
       113.795588308,    1.10914372878e+16
       114.132261646,    1.10914372878e+16
       114.468934984,    1.10914372878e+16
       114.805608322,    1.10914372878e+16
        115.14228166,    1.10914372878e+16
       115.478954999,    1.10914372878e+16
       115.815628337,    1.10914372878e+16
       116.152301675,    1.10914372878e+16
       116.488975013,    1.10914372878e+16
       116.825648351,    1.10914372878e+16
        117.16232169,    1.10914372878e+16
       117.498995028,    1.10914372878e+16
       117.835668366,    1.10914372878e+16
       118.172341704,    1.10914372878e+16
       118.509015042,    1.10914372878e+16
        118.84568838,    1.10914372878e+16
       119.182361719,    1.10914372878e+16
       119.519035057,    1.10914372878e+16
       119.855708395,    1.10914372878e+16
       120.192381733,    1.10914372878e+16
