------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       216.817629793,       -1.08871370944
       217.154303131,       -1.08821270743
        217.49097647,       -1.08771170543
       217.827649808,       -1.08721070342
       218.164323146,       -1.08670970142
       218.500996484,       -1.08620869942
       218.837669822,       -1.08570769741
       219.174343161,       -1.08520669541
       219.511016499,        -1.0847056934
       219.847689837,        -1.0842046914
       220.184363175,        -1.0837036894
       220.521036513,       -1.08320268739
       220.857709852,       -1.08270168539
        221.19438319,       -1.08220068338
       221.531056528,       -1.08169968138
       221.867729866,       -1.08119867938
       222.204403204,       -1.08069767737
       222.541076542,       -1.08019667537
       222.877749881,       -1.07969567336
       223.214423219,       -1.07919467136
       223.551096557,       -1.07869366935
       223.887769895,       -1.07819266735
       224.224443233,       -1.07769166535
       224.561116572,       -1.07719066334
        224.89778991,       -1.07668966134
       225.234463248,       -1.07618865933
       225.571136586,       -1.07568765733
       225.907809924,       -1.07518665533
       226.244483263,       -1.07468565332
       226.581156601,       -1.07418465132
       226.917829939,       -1.07368364931
       227.254503277,       -1.07318264731
       227.591176615,       -1.07268164531
       227.927849953,        -1.0721806433
       228.264523292,        -1.0716796413
        228.60119663,       -1.07117863929
       228.937869968,       -1.07067763729
       229.274543306,       -1.07017663529
       229.611216644,       -1.06967563328
       229.947889983,       -1.06917463128
       230.284563321,       -1.06867362927
       230.621236659,       -1.06817262727
       230.957909997,       -1.06767162527
       231.294583335,       -1.06717062326
       231.631256674,       -1.06666962126
       231.967930012,       -1.06616861925
        232.30460335,       -1.06566761725
       232.641276688,       -1.06516661525
       232.977950026,       -1.06466561324
       233.314623364,       -1.06416461124
       233.651296703,       -1.06366360923
       233.987970041,       -1.06316260723
       234.324643379,       -1.06266160523
       234.661316717,       -1.06216060322
       234.997990055,       -1.06165960122
       235.334663394,       -1.06115859921
       235.671336732,       -1.06065759721
        236.00801007,       -1.06015659521
       236.344683408,        -1.0596555932
       236.681356746,        -1.0591545912
       237.018030085,       -1.05865358919
       237.354703423,       -1.05815258719
       237.691376761,       -1.05765158519
       238.028050099,       -1.05715058318
       238.364723437,       -1.05664958118
       238.701396776,       -1.05614857917
       239.038070114,       -1.05564757717
       239.374743452,       -1.05514657517
        239.71141679,       -1.05464557316
       240.048090128,       -1.05414457116
       240.384763466,       -1.05364356915
       240.721436805,       -1.05314256715
       241.058110143,       -1.05264156515
       241.394783481,       -1.05214056314
       241.731456819,       -1.05163956114
       242.068130157,       -1.05113855913
       242.404803496,       -1.05063755713
       242.741476834,       -1.05013655513
       243.078150172,       -1.04963555312
        243.41482351,       -1.04913455112
       243.751496848,       -1.04863354911
       244.088170187,       -1.04813254711
       244.424843525,       -1.04763154511
       244.761516863,        -1.0471305431
       245.098190201,        -1.0466295411
       245.434863539,       -1.04612853909
       245.771536877,       -1.04562753709
       246.108210216,       -1.04512653509
       246.444883554,       -1.04462553308
       246.781556892,       -1.04412453108
        247.11823023,       -1.04362352907
       247.454903568,       -1.04312252707
       247.791576907,       -1.04262152507
       248.128250245,       -1.04212052306
       248.464923583,       -1.04161952106
       248.801596921,       -1.04111851905
       249.138270259,       -1.04061751705
       249.474943598,       -1.04011651505
       249.811616936,       -1.03961551304
       250.148290274,       -1.03911451104
       250.484963612,       -1.03861350903
        250.82163695,       -1.03811250703
       251.158310288,       -1.03761150503
       251.494983627,       -1.03711050302
       251.831656965,       -1.03660950102
       252.168330303,       -1.03610849901
       252.505003641,       -1.03560749701
       252.841676979,       -1.03510649501
