------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       54.2044074483,      -0.911359000016
       54.5410807865,      -0.911359000016
       54.8777541247,      -0.911359000016
       55.2144274629,      -0.911359000016
       55.5511008011,      -0.911359000016
       55.8877741393,      -0.911359000016
       56.2244474774,      -0.911359000016
       56.5611208156,      -0.911359000016
       56.8977941538,      -0.911359000016
        57.234467492,      -0.911359000016
       57.5711408302,      -0.911359000016
       57.9078141684,      -0.911359000016
       58.2444875066,      -0.911359000016
       58.5811608448,      -0.911359000016
        58.917834183,      -0.911359000016
       59.2545075211,      -0.911359000016
       59.5911808593,      -0.911359000016
       59.9278541975,      -0.911359000016
       60.2645275357,      -0.911359000016
       60.6012008739,      -0.911359000016
       60.9378742121,      -0.911359000016
       61.2745475503,      -0.911359000016
       61.6112208885,      -0.911359000016
       61.9478942266,      -0.911359000016
       62.2845675648,      -0.911359000016
        62.621240903,      -0.911359000016
       62.9579142412,      -0.911359000016
       63.2945875794,      -0.911359000016
       63.6312609176,      -0.911359000016
       63.9679342558,      -0.911359000016
        64.304607594,      -0.911359000016
       64.6412809322,      -0.911359000016
       64.9779542703,      -0.911359000016
       65.3146276085,      -0.911359000016
       65.6513009467,      -0.911359000016
       65.9879742849,      -0.911359000016
       66.3246476231,      -0.911359000016
       66.6613209613,      -0.911359000016
       66.9979942995,      -0.911359000016
       67.3346676377,      -0.911359000016
       67.6713409758,      -0.911359000016
        68.008014314,      -0.911359000016
       68.3446876522,      -0.911359000016
       68.6813609904,      -0.911359000016
       69.0180343286,      -0.911359000016
       69.3547076668,      -0.911359000016
        69.691381005,      -0.911359000016
       70.0280543432,      -0.911359000016
       70.3647276814,      -0.911359000016
       70.7014010195,      -0.911359000016
       71.0380743577,      -0.911359000016
       71.3747476959,      -0.911359000016
       71.7114210341,      -0.911359000016
       72.0480943723,      -0.911359000016
       72.3847677105,      -0.911359000016
       72.7214410487,      -0.911359000016
       73.0581143869,      -0.911359000016
        73.394787725,      -0.911359000016
       73.7314610632,      -0.911359000016
       74.0681344014,      -0.911359000016
       74.4048077396,      -0.911359000016
       74.7414810778,      -0.911359000016
        75.078154416,      -0.911359000016
       75.4148277542,      -0.911359000016
       75.7515010924,      -0.911359000016
       76.0881744306,      -0.911359000016
       76.4248477687,      -0.911359000016
       76.7615211069,      -0.911359000016
       77.0981944451,      -0.911359000016
       77.4348677833,      -0.911359000016
       77.7715411215,      -0.911359000016
       78.1082144597,      -0.911359000016
       78.4448877979,      -0.911359000016
       78.7815611361,      -0.911359000016
       79.1182344743,      -0.911359000016
       79.4549078124,      -0.911359000016
       79.7915811506,      -0.911359000016
       80.1282544888,      -0.911359000016
        80.464927827,      -0.911359000016
       80.8016011652,      -0.911359000016
       81.1382745034,      -0.911359000016
       81.4749478416,      -0.911359000016
       81.8116211798,      -0.911359000016
       82.1482945179,      -0.911359000016
       82.4849678561,      -0.911359000016
       82.8216411943,      -0.911359000016
       83.1583145325,      -0.911359000016
       83.4949878707,      -0.911359000016
       83.8316612089,      -0.911359000016
       84.1683345471,      -0.911359000016
       84.5050078853,      -0.911359000016
       84.8416812235,      -0.911359000016
       85.1783545616,      -0.911359000016
       85.5150278998,      -0.911359000016
        85.851701238,      -0.911359000016
       86.1883745762,      -0.911359000016
       86.5250479144,      -0.911359000016
       86.8617212526,      -0.911359000016
       87.1983945908,      -0.911359000016
        87.535067929,      -0.911359000016
       87.8717412671,      -0.911359000016
       88.2084146053,      -0.911359000016
       88.5450879435,      -0.911359000016
       88.8817612817,      -0.911359000016
       89.2184346199,      -0.911359000016
       89.5551079581,      -0.911359000016
       89.8917812963,      -0.911359000016
       90.2284546345,      -0.911359000016
       90.5651279727,      -0.911359000016
       90.9018013108,      -0.911359000016
        91.238474649,      -0.911359000016
       91.5751479872,      -0.911359000016
       91.9118213254,      -0.911359000016
       92.2484946636,      -0.911359000016
       92.5851680018,      -0.911359000016
         92.92184134,      -0.911359000016
       93.2585146782,      -0.911359000016
       93.5951880163,      -0.911359000016
       93.9318613545,      -0.911359000016
       94.2685346927,      -0.911359000016
       94.6052080309,      -0.911359000016
       94.9418813691,      -0.911359000016
       95.2785547073,      -0.911359000016
       95.6152280455,      -0.911359000016
       95.9519013837,      -0.911359000016
       96.2885747219,      -0.911359000016
         96.62524806,      -0.911359000016
       96.9619213982,      -0.911359000016
       97.2985947364,      -0.911359000016
       97.6352680746,      -0.911359000016
       97.9719414128,      -0.911359000016
        98.308614751,      -0.911359000016
       98.6452880892,      -0.911359000016
       98.9819614274,      -0.911359000016
       99.3186347655,      -0.911359000016
       99.6553081037,      -0.911359000016
       99.9919814419,      -0.911359000016
        100.32865478,      -0.911359000016
       100.665328118,      -0.911359000016
       101.002001456,      -0.911359000016
       101.338674795,      -0.911359000016
       101.675348133,      -0.911359000016
       102.012021471,      -0.911359000016
       102.348694809,      -0.911359000016
       102.685368147,      -0.911359000016
       103.022041486,      -0.911359000016
       103.358714824,      -0.911359000016
       103.695388162,      -0.911359000016
         104.0320615,      -0.911359000016
       104.368734838,      -0.911359000016
       104.705408177,      -0.911359000016
       105.042081515,      -0.911359000016
       105.378754853,      -0.911359000016
       105.715428191,      -0.911359000016
       106.052101529,      -0.911359000016
       106.388774868,      -0.911359000016
       106.725448206,      -0.911359000016
       107.062121544,      -0.911359000016
       107.398794882,      -0.911359000016
        107.73546822,      -0.911359000016
       108.072141558,      -0.911359000016
       108.408814897,      -0.911359000016
       108.745488235,      -0.911359000016
       109.082161573,      -0.911359000016
       109.418834911,      -0.911359000016
       109.755508249,      -0.911359000016
       110.092181588,      -0.911359000016
       110.428854926,      -0.911359000016
       110.765528264,      -0.911359000016
       111.102201602,      -0.911359000016
        111.43887494,      -0.911359000016
       111.775548279,      -0.911359000016
