------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       134.332661937,    9.18412042522e-17
       134.669335275,    9.18412042522e-17
       135.006008614,    9.18412042522e-17
       135.342681952,    9.18412042522e-17
        135.67935529,    9.18412042522e-17
       136.016028628,    9.18412042522e-17
       136.352701966,    9.18412042522e-17
       136.689375304,    9.18412042522e-17
       137.026048643,    9.18412042522e-17
       137.362721981,    9.18412042522e-17
       137.699395319,    9.18412042522e-17
       138.036068657,    9.18412042522e-17
       138.372741995,    9.18412042522e-17
       138.709415334,    9.18412042522e-17
       139.046088672,    9.18412042522e-17
        139.38276201,    9.18412042522e-17
       139.719435348,    9.18412042522e-17
       140.056108686,    9.18412042522e-17
       140.392782025,    9.18412042522e-17
       140.729455363,    9.18412042522e-17
       141.066128701,    9.18412042522e-17
       141.402802039,    9.18412042522e-17
       141.739475377,    9.18412042522e-17
       142.076148715,    9.18412042522e-17
       142.412822054,    9.18412042522e-17
       142.749495392,    9.18412042522e-17
        143.08616873,    9.18412042522e-17
       143.422842068,    9.18412042522e-17
       143.759515406,    9.18412042522e-17
       144.096188745,    9.18412042522e-17
       144.432862083,    9.18412042522e-17
       144.769535421,    9.18412042522e-17
       145.106208759,    9.18412042522e-17
       145.442882097,    9.18412042522e-17
       145.779555436,    9.18412042522e-17
       146.116228774,    9.18412042522e-17
       146.452902112,    9.18412042522e-17
        146.78957545,    9.18412042522e-17
       147.126248788,    9.18412042522e-17
       147.462922126,    9.18412042522e-17
       147.799595465,    9.18412042522e-17
       148.136268803,    9.18412042522e-17
       148.472942141,    9.18412042522e-17
       148.809615479,    9.18412042522e-17
       149.146288817,    9.18412042522e-17
       149.482962156,    9.18412042522e-17
       149.819635494,    9.18412042522e-17
       150.156308832,    9.18412042522e-17
        150.49298217,    9.18412042522e-17
       150.829655508,    9.18412042522e-17
       151.166328847,    9.18412042522e-17
       151.503002185,    9.18412042522e-17
       151.839675523,    9.18412042522e-17
       152.176348861,    9.18412042522e-17
       152.513022199,    9.18412042522e-17
       152.849695537,    9.18412042522e-17
       153.186368876,    9.18412042522e-17
       153.523042214,    9.18412042522e-17
       153.859715552,    9.18412042522e-17
        154.19638889,    9.18412042522e-17
       154.533062228,    9.18412042522e-17
       154.869735567,    9.18412042522e-17
       155.206408905,    9.18412042522e-17
       155.543082243,    9.18412042522e-17
       155.879755581,    9.18412042522e-17
       156.216428919,    9.18412042522e-17
       156.553102258,    9.18412042522e-17
       156.889775596,    9.18412042522e-17
       157.226448934,    9.18412042522e-17
       157.563122272,    9.18412042522e-17
        157.89979561,    9.18412042522e-17
       158.236468949,    9.18412042522e-17
       158.573142287,    9.18412042522e-17
       158.909815625,    9.18412042522e-17
       159.246488963,    9.18412042522e-17
       159.583162301,    9.18412042522e-17
       159.919835639,    9.18412042522e-17
       160.256508978,    9.18412042522e-17
       160.593182316,    9.18412042522e-17
       160.929855654,    9.18412042522e-17
       161.266528992,    9.18412042522e-17
