------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
       155.543082243,       0.625778663502
       155.879755581,       0.625277661498
       156.216428919,       0.624776659494
       156.553102258,        0.62427565749
       156.889775596,       0.623774655486
       157.226448934,       0.623273653482
       157.563122272,       0.622772651478
        157.89979561,       0.622271649474
       158.236468949,        0.62177064747
       158.573142287,       0.621269645466
       158.909815625,       0.620768643462
       159.246488963,       0.620267641458
       159.583162301,       0.619766639454
       159.919835639,        0.61926563745
       160.256508978,       0.618764635446
       160.593182316,       0.618263633442
       160.929855654,       0.617762631438
       161.266528992,       0.617261629434
        161.60320233,        0.61676062743
       161.939875669,       0.616259625426
       162.276549007,       0.615758623422
       162.613222345,       0.615257621418
       162.949895683,       0.614756619414
       163.286569021,        0.61425561741
        163.62324236,       0.613754615406
       163.959915698,       0.613253613402
       164.296589036,       0.612752611398
       164.633262374,       0.612251609394
       164.969935712,        0.61175060739
        165.30660905,       0.611249605386
       165.643282389,       0.610748603382
       165.979955727,       0.610247601378
       166.316629065,       0.609746599374
       166.653302403,        0.60924559737
       166.989975741,       0.608744595366
        167.32664908,       0.608243593362
       167.663322418,       0.607742591358
       167.999995756,       0.607241589354
       168.336669094,        0.60674058735
       168.673342432,       0.606239585346
       169.010015771,       0.605738583342
       169.346689109,       0.605237581338
       169.683362447,       0.604736579334
       170.020035785,        0.60423557733
       170.356709123,       0.603734575326
       170.693382461,       0.603233573322
         171.0300558,       0.602732571318
       171.366729138,       0.602231569314
       171.703402476,        0.60173056731
       172.040075814,       0.601229565306
       172.376749152,       0.600728563302
       172.713422491,       0.600227561298
       173.050095829,       0.599726559294
       173.386769167,        0.59922555729
       173.723442505,       0.598724555286
       174.060115843,       0.598223553282
       174.396789182,       0.597722551278
        174.73346252,       0.597221549274
       175.070135858,        0.59672054727
       175.406809196,       0.596219545266
       175.743482534,       0.595718543262
       176.080155872,       0.595217541258
       176.416829211,       0.594716539254
       176.753502549,        0.59421553725
       177.090175887,       0.593714535246
       177.426849225,       0.593213533242
       177.763522563,       0.592712531238
       178.100195902,       0.592211529234
        178.43686924,       0.591710527229
       178.773542578,       0.591209525225
       179.110215916,       0.590708523221
       179.446889254,       0.590207521217
       179.783562593,       0.589706519213
       180.120235931,       0.589205517209
       180.456909269,       0.588704515205
       180.793582607,       0.588203513201
       181.130255945,       0.587702511197
       181.466929283,       0.587201509193
       181.803602622,       0.586700507189
        182.14027596,       0.586199505185
       182.476949298,       0.585698503181
       182.813622636,       0.585197501177
       183.150295974,       0.584696499173
       183.486969313,       0.584195497169
       183.823642651,       0.583694495165
       184.160315989,       0.583193493161
       184.496989327,       0.582692491157
       184.833662665,       0.582191489153
       185.170336004,       0.581690487149
       185.507009342,       0.581189485145
        185.84368268,       0.580688483141
       186.180356018,       0.580187481137
       186.517029356,       0.579686479133
       186.853702695,       0.579185477129
       187.190376033,       0.578684475125
       187.527049371,       0.578183473121
       187.863722709,       0.577682471117
       188.200396047,       0.577181469113
       188.537069385,       0.576680467109
       188.873742724,       0.576179465105
       189.210416062,       0.575678463101
         189.5470894,       0.575177461097
       189.883762738,       0.574676459093
       190.220436076,       0.574175457089
       190.557109415,       0.573674455085
       190.893782753,       0.573173453081
       191.230456091,       0.572672451077
       191.567129429,       0.572171449073
       191.903802767,       0.571670447069
       192.240476106,       0.571169445065
       192.577149444,       0.570668443061
       192.913822782,       0.570167441057
        193.25049612,       0.569666439053
       193.587169458,       0.569165437049
       193.923842796,       0.568664435045
       194.260516135,       0.568163433041
       194.597189473,       0.567662431037
       194.933862811,       0.567161429033
       195.270536149,       0.566660427029
       195.607209487,       0.566159425025
       195.943882826,       0.565658423021
       196.280556164,       0.565157421017
       196.617229502,       0.564656419013
        196.95390284,       0.564155417009
       197.290576178,       0.563654415005
       197.627249517,       0.563153413001
       197.963922855,       0.562652410997
       198.300596193,       0.562151408993
       198.637269531,       0.561650406989
       198.973942869,       0.561149404985
       199.310616207,       0.560648402981
       199.647289546,       0.560147400977
       199.983962884,       0.559646398973
       200.320636222,       0.559145396969
        200.65730956,       0.558644394965
       200.993982898,       0.558143392961
       201.330656237,       0.557642390957
       201.667329575,       0.557141388953
       202.004002913,       0.556640386949
       202.340676251,       0.556139384945
       202.677349589,       0.555638382941
       203.014022928,       0.555137380937
       203.350696266,       0.554636378933
       203.687369604,       0.554135376929
       204.024042942,       0.553634374925
        204.36071628,       0.553133372921
       204.697389618,       0.552632370917
       205.034062957,       0.552131368913
       205.370736295,       0.551630366909
       205.707409633,       0.551129364905
       206.044082971,       0.550628362901
       206.380756309,       0.550127360897
       206.717429648,       0.549626358893
       207.054102986,       0.549125356889
       207.390776324,       0.548624354885
       207.727449662,       0.548123352881
          208.064123,       0.547622350877
       208.400796339,       0.547121348873
       208.737469677,       0.546620346869
       209.074143015,       0.546119344865
       209.410816353,       0.545618342861
       209.747489691,       0.545117340857
        210.08416303,       0.544616338853
       210.420836368,       0.544115336849
       210.757509706,       0.543614334845
       211.094183044,       0.543113332841
       211.430856382,       0.542612330837
        211.76752972,       0.542111328833
       212.104203059,       0.541610326829
       212.440876397,       0.541109324825
       212.777549735,       0.540608322821
       213.114223073,       0.540107320817
       213.450896411,       0.539606318813
        213.78756975,       0.539105316809
       214.124243088,       0.538604314805
       214.460916426,       0.538103312801
       214.797589764,       0.537602310797
       215.134263102,       0.537101308793
       215.470936441,       0.536600306789
       215.807609779,       0.536099304785
       216.144283117,       0.535598302781
       216.480956455,       0.535097300777
       216.817629793,       0.534596298773
       217.154303131,       0.534095296769
        217.49097647,       0.533594294765
       217.827649808,       0.533093292761
       218.164323146,       0.532592290757
       218.500996484,       0.532091288753
       218.837669822,       0.531590286749
       219.174343161,       0.531089284745
       219.511016499,       0.530588282741
       219.847689837,       0.530087280737
       220.184363175,       0.529586278732
       220.521036513,       0.529085276728
       220.857709852,       0.528584274724
        221.19438319,        0.52808327272
       221.531056528,       0.527582270716
       221.867729866,       0.527081268712
       222.204403204,       0.526580266708
       222.541076542,       0.526079264704
       222.877749881,         0.5255782627
       223.214423219,       0.525077260696
       223.551096557,       0.524576258692
       223.887769895,       0.524075256688
       224.224443233,       0.523574254684
       224.561116572,        0.52307325268
        224.89778991,       0.522572250676
       225.234463248,       0.522071248672
       225.571136586,       0.521570246668
       225.907809924,       0.521069244664
       226.244483263,        0.52056824266
       226.581156601,       0.520067240656
       226.917829939,       0.519566238652
       227.254503277,       0.519065236648
       227.591176615,       0.518564234644
       227.927849953,        0.51806323264
       228.264523292,       0.517562230636
        228.60119663,       0.517061228632
       228.937869968,       0.516560226628
