------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Conduction Band Potential (eV)
       272.705403933,        0.11445262323
       273.042077271,       0.114953625234
       273.378750609,       0.115454627238
       273.715423947,       0.115955629242
       274.052097285,       0.116456631246
       274.388770623,        0.11695763325
       274.725443962,       0.117458635254
         275.0621173,       0.117959637258
       275.398790638,       0.118460639262
       275.735463976,       0.118961641266
       276.072137314,        0.11946264327
       276.408810653,       0.119963645274
       276.745483991,       0.120464647278
       277.082157329,       0.120965649282
       277.418830667,       0.121466651286
       277.755504005,        0.12196765329
       278.092177344,       0.122468655294
       278.428850682,       0.122969657298
        278.76552402,       0.123470659302
       279.102197358,       0.123971661306
       279.438870696,        0.12447266331
       279.775544034,       0.124973665314
       280.112217373,       0.125474667318
       280.448890711,       0.125975669322
       280.785564049,       0.126476671326
       281.122237387,        0.12697767333
       281.458910725,       0.127478675334
       281.795584064,       0.127979677338
       282.132257402,       0.128480679342
        282.46893074,       0.128981681346
       282.805604078,        0.12948268335
       283.142277416,       0.129983685354
       283.478950755,       0.130484687358
       283.815624093,       0.130985689362
       284.152297431,       0.131486691366
       284.488970769,        0.13198769337
       284.825644107,       0.132488695374
       285.162317445,       0.132989697378
       285.498990784,       0.133490699382
       285.835664122,       0.133991701387
        286.17233746,       0.134492703391
       286.509010798,       0.134993705395
       286.845684136,       0.135494707399
       287.182357475,       0.135995709403
       287.519030813,       0.136496711407
       287.855704151,       0.136997713411
       288.192377489,       0.137498715415
       288.529050827,       0.137999717419
       288.865724166,       0.138500719423
       289.202397504,       0.139001721427
       289.539070842,       0.139502723431
        289.87574418,       0.140003725435
       290.212417518,       0.140504727439
       290.549090857,       0.141005729443
       290.885764195,       0.141506731447
       291.222437533,       0.142007733451
       291.559110871,       0.142508735455
       291.895784209,       0.143009737459
       292.232457547,       0.143510739463
       292.569130886,       0.144011741467
       292.905804224,       0.144512743471
       293.242477562,       0.145013745475
         293.5791509,       0.145514747479
       293.915824238,       0.146015749483
       294.252497577,       0.146516751487
       294.589170915,       0.147017753491
       294.925844253,       0.147518755495
       295.262517591,       0.148019757499
       295.599190929,       0.148520759503
       295.935864268,       0.149021761507
       296.272537606,       0.149522763511
       296.609210944,       0.150023765515
       296.945884282,       0.150524767519
        297.28255762,       0.151025769523
       297.619230958,       0.151526771527
       297.955904297,       0.152027773531
       298.292577635,       0.152528775535
       298.629250973,       0.153029777539
       298.965924311,       0.153530779543
       299.302597649,       0.154031781547
       299.639270988,       0.154532783551
       299.975944326,       0.155033785555
       300.312617664,       0.155534787559
       300.649291002,       0.156035789563
        300.98596434,       0.156536791567
       301.322637679,       0.157037793571
       301.659311017,       0.157538795575
       301.995984355,       0.158039797579
       302.332657693,       0.158540799583
       302.669331031,       0.159041801587
       303.006004369,       0.159542803591
       303.342677708,       0.160043805595
       303.679351046,       0.160544807599
       304.016024384,       0.161045809603
       304.352697722,       0.161546811607
        304.68937106,       0.162047813611
       305.026044399,       0.162548815615
       305.362717737,       0.163049817619
       305.699391075,       0.163550819623
       306.036064413,       0.164051821627
       306.372737751,       0.164552823631
        306.70941109,       0.165053825635
       307.046084428,       0.165554827639
       307.382757766,       0.166055829643
       307.719431104,       0.166556831647
       308.056104442,       0.167057833651
        308.39277778,       0.167558835655
       308.729451119,       0.168059837659
       309.066124457,       0.168560839663
       309.402797795,       0.169061841667
       309.739471133,       0.169562843671
       310.076144471,       0.170063845675
        310.41281781,       0.170564847679
       310.749491148,       0.171065849683
       311.086164486,       0.171566851687
       311.422837824,       0.172067853691
       311.759511162,       0.172568855695
       312.096184501,       0.173069857699
       312.432857839,       0.173570859703
       312.769531177,       0.174071861707
       313.106204515,       0.174572863711
       313.442877853,       0.175073865715
       313.779551191,       0.175574867719
        314.11622453,       0.176075869723
       314.452897868,       0.176576871727
       314.789571206,       0.177077873731
       315.126244544,       0.177578875735
       315.462917882,       0.178079877739
       315.799591221,       0.178580879743
       316.136264559,       0.179081881747
       316.472937897,       0.179582883751
       316.809611235,       0.180083885755
       317.146284573,       0.180584887759
       317.482957912,       0.181085889763
        317.81963125,       0.181586891767
       318.156304588,       0.182087893771
       318.492977926,       0.182588895775
       318.829651264,       0.183089897779
       319.166324603,       0.183590899783
       319.502997941,       0.184091901787
       319.839671279,       0.184592903791
       320.176344617,       0.185093905795
       320.513017955,       0.185594907799
       320.849691293,       0.186095909803
       321.186364632,       0.186596911807
        321.52303797,       0.187097913811
       321.859711308,       0.187598915815
       322.196384646,       0.188099917819
       322.533057984,       0.188600919823
       322.869731323,       0.189101921827
       323.206404661,       0.189602923831
       323.543077999,       0.190103925835
       323.879751337,       0.190604927839
       324.216424675,       0.191105929843
       324.553098014,       0.191606931847
       324.889771352,       0.192107933851
        325.22644469,       0.192608935855
       325.563118028,       0.193109937859
       325.899791366,       0.193610939863
       326.236464704,       0.194111941867
       326.573138043,       0.194612943871
       326.909811381,       0.195113945875
       327.246484719,       0.195614947879
       327.583158057,       0.196115949883
       327.919831395,       0.196616951888
       328.256504734,       0.197117953892
       328.593178072,       0.197618955896
        328.92985141,         0.1981199579
       329.266524748,       0.198620959904
       329.603198086,       0.199121961908
       329.939871425,       0.199622963912
       330.276544763,       0.200123965916
       330.613218101,        0.20062496792
       330.949891439,       0.201125969924
       331.286564777,       0.201626971928
       331.623238115,       0.202127973932
       331.959911454,       0.202628975936
       332.296584792,        0.20312997794
        332.63325813,       0.203630979944
       332.969931468,       0.204131981948
       333.306604806,       0.204632983952
       333.643278145,       0.205133985956
       333.979951483,        0.20563498796
       334.316624821,       0.206135989964
       334.653298159,       0.206636991968
       334.989971497,       0.207137993972
       335.326644836,       0.207638995976
       335.663318174,        0.20813999798
       335.999991512,       0.208640999984

